﻿TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
e_e003603,한화리조트 산정호수안시,1,4,Y,,,4,,한화호텔앤드리조트(주)/산정호수,경기 포천시 영북면 산정호수로 402,경기 포천시 영북면 산정리 454-4,3213016,4165039023,2023-07-09 10:40,1,152700,숙박비
e_e003617,라이브러리스테이 지지향,0,7,Y,,,2,,,경기 파주시 회동길 145,경기 파주시 문발동 524-3,,,,1,110000,
e_e003632,오라호텔,1,2,Y,,,2,,,,,,,2023-06-22 14:20,1,0,MO-스탠다드 숙박비
e_e003640,헤라모텔,0,2,Y,,,2,,,서울 광진구 동일로 335,서울 광진구 중곡동 611-1,,,,1,50000,
e_e003663,쉐라톤그랜드 인천호텔,0,1,Y,,,3,,,인천 연수구 컨벤시아대로 153,인천 연수구 송도동 6-9,,,,1,427380,
e_e003673,소도호텔,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-07 00:00,3,100000,파주 소도호텔
e_e003700,아마존게스트하우스,0,7,Y,,,1,,,서울 용산구 녹사평대로26가길 25,서울 용산구 이태원동 79-59,,,,5,25000,
e_e003716,크리스하우스,0,3,Y,,,2,,,경기 가평군 가평읍 북한강변로 360-91,,,,,5,70000,
e_e003721,도그더왈츠펜션,1,3,Y,,,6,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-31 15:22,1,379000,숙박비
e_e003724,파라스파라 서울,1,1,Y,,,2,,정상북한산리조트,서울 강북구 삼양로 689,서울 강북구 우이동 346,3005041,1130510400,2023-06-29 15:05,1,255000,
e_e003726,이지캠핑장,0,5,Y,,,4,,,경기 가평군 설악면 유명로 2110,경기 가평군 설악면 회곡리 247,,,,4,150000,
e_e003727,호텔루엠 안성점,1,2,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-23 05:33,1,50000,안성 호텔 루엠
e_e003749,노마드호텔,0,1,Y,,,2,,,경기 안성시 보개면 보개원삼로 492,경기 안성시 보개면 기좌리 43-3,,,,1,45000,
e_e003758,호텔맥,1,2,Y,,,3,,신촌MAC,서울 서대문구 연세로2길 46,서울 서대문구 창천동 20-40,4136234,1141011600,2023-06-24 00:00,3,120000,숙박비
e_e003761,가족 집,0,10,N,,,2,,,안평로115번길 94,,,,,4,0,
e_e003765,Q호텔,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-06 00:40,1,66000,숙박비
e_e003773,노블글램핑,1,5,Y,,,2,,노블글램핑,경기 포천시 군내면 청군로 2800,경기 포천시 군내면 직두리 154-16,3213060,4165031026,2023-06-30 00:00,1,119000,카라반C6(마운틴뷰)
e_e003777,서머셋팰리스 서울,0,1,Y,,,2,,,서울 종로구 율곡로2길 7,,,,,4,170000,
e_e003781,호텔마루,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-20 23:46,1,45000,MO 숙박비
e_e003783,포포인츠바이쉐라톤 수원호텔,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-05 00:37,1,212000,포포인츠 바이 쉐라톤
e_e003792,궁호텔,2,2,Y,,,6,,AGODA_NICE,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,,1,49174,숙박비
e_e003795,저스트스테이호텔 왕십리역점,1,2,Y,,,2,,왕십리 저스트스테이-왕십리역점,서울 성동구 왕십리로22길 12-1,서울 성동구 도선동 92,4109437,1120010400,2023-06-24 16:12,1,20600,숙박비
e_e003797,에어비앤비,0,11,Y,,,2,,,국원말길 42-9,,,,,1,98200,
e_e003808,글래드 여의도,1,1,Y,,,2,,트립비토즈,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,2023-06-03 16:10,1,105240,숙박비
e_e003819,라마다용인호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-30 16:44,1,103300,라마다용인호텔 
e_e003821,테이크호텔,0,1,N,,,2,,,경기 광명시 신기로 22,경기 광명시 일직동 512-3,,,,3,150000,
e_e003840,케이힐스더테라스,1,4,Y,,,1,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-21 00:00,1,67500,HO-스탠다드 더블 테라스
e_e003845,소피텔앰배서더 서울,1,1,Y,,,2,,(주)마이리얼트립,서울 서초구 강남대로 311,서울 서초구 서초동 1338-12,2102001,1165010800,2023-05-09 16:50,1,319000,소피텔 앰배서더 서울 숙박권
e_e003850,나인트리프리미어호텔 서울판교,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-27 00:00,1,261000,나인트리 프리미어 호텔 서울 판교
e_e003857,하늘땅별땅캠핑장,1,5,Y,,,3,,땡큐캠핑,서울 마포구 연남로 45,서울 마포구 연남동 369-20,3113016,1144012400,2023-06-24 13:00,3,60000,하늘땅별땅쉼터 캠핑장 
e_e003870,곤지암리조트,1,4,Y,,,6,,곤지암리조트,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-06-24 00:00,1,286000,숙박비 
e_e003885,에버덴호텔,1,2,Y,,,2,,㈜인터파크트리플 ,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-02 00:00,1,75000,안양 에버덴 호텔 
e_e003886,레이키푸이스토 키즈리조트,1,4,Y,,,4,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-11 14:36,1,271600,PE-010(키즈텐트 무료) 
e_e003891,호텔신북온천,1,1,Y,,,4,,신북온천,,,,,2023-06-13 11:01,3,120000,숙박비
e_e003892,림호텔,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-23 02:57,1,26100,MO-빠른입실(주차불가)
e_e003896,골든튤립에버 용인호텔,1,1,Y,,,3,,호텔엔조이,서울 강서구 마곡동로 55,서울 강서구 마곡동 774-12,3155046,1150010500,2023-06-19 00:00,1,127900,골든튤립 에버용인호텔
e_e003898,더히로플레이그라운드펜션,0,3,Y,,,2,,,경기 포천시 화현면 봉화로 201-65,경기 포천시 화현면 명덕리 163-7,,,,2,140000,
e_e003928,메이필드호텔 서울,1,1,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-22 00:13,3,230000,메이필드호텔 서울
e_e003945,미즈호텔,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-22 19:58,1,55000,MO-Deluxe-숙박비
e_e003958,호텔파크하비오,1,1,Y,,,2,,(주)인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-26 10:07,1,108050,파크 하비오 호텔 
e_e003963,화이트호텔,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-23 00:00,3,40000,수원 화이트 호텔
e_e003968,블릭스호텔,1,1,Y,,,2,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-06-29 00:00,1,35000,수원(인계동) 블릭스
e_e003975,가람슬기스파수영장펜션,0,3,Y,,,9,,,경기 가평군 가평읍 북한강변로 188-1,경기 가평군 가평읍 금대리 564-1,,,,5,276200,
e_e003980,국립중미산자연휴양림,1,9,Y,,,2,,중미산 자연휴양림,경기 양평군 옥천면 중미산로 1152,경기 양평군 옥천면 신복리 산 201-2,3217023,4183034023,2023-06-21 22:24,1,58000,숙박비
e_e003999,론스타호텔,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-03 20:18,1,25000,일반-프로모션 이벤트(넷플릭스)
e_e004005,몬드리안 서울 이태원,1,1,Y,,,2,,몬드리안 서울 이태원,서울 용산구 장문로 23,,3102011,1117013000,2023-07-08 00:00,1,347985,
e_e004010,후탄펜션,1,3,Y,,,2,,가평 후탄독채펜션,경기 가평군 상면 구정동길 13,경기 가평군 상면 덕현리 182,4448020,4182033025,2023-06-21 13:45,1,0,숙박비
e_e004017,파인벨리 글램핑 3호점,1,5,Y,,,2,,3호점 프리미엄글램핑,경기 포천시 화현면 봉화로 315-108,경기 포천시 화현면 명덕리 193-11,3213053,4165041022,,1,126000,숙박비
e_e004020,더블트리 바이 힐튼 서울 판교,1,1,Y,,,3,,더블트리 바이 힐튼 서울 판교,경기 성남시 분당구 백현로 26,,3180022,4113510300,2023-07-06 22:29,1,192280,숙박비
e_e004042,호텔월,1,2,Y,,,1,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-27 00:00,1,25000,인덕원 월
e_e004048,한화리조트 용인베잔송,0,4,Y,,,4,,,경기 용인시 처인구 남사읍 봉무로153번길 79,경기 용인시 처인구 남사읍 봉무리 257-1,,,,1,149000,
e_e004062,인더시티비즈니스호텔,0,1,Y,,,1,,,서울 강남구 테헤란로37길 13-8,서울 강남구 역삼동 677-8,,,,1,70000,
e_e004071,을지로코업레지던스,1,1,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-27 00:00,3,80000,을지로 코업 레지던스 
e_e004073,그라티아글램핑,0,5,Y,,,2,,,경기 가평군 가평읍 태봉두밀로 421-24,경기 가평군 가평읍 두밀리 216,,,,1,159000,
e_e004073,그라티아글램핑,1,5,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-17 15:54,1,159000,가평 그라티아글램
e_e004076,파라스파라 서울,1,1,Y,,,5,,주식회사 정상북한산리조트,서울 강북구 삼양로 689,서울 강북구 우이동 346,3005041,1130510400,2023-07-02 14:30,1,299000,숙박비
e_e004100,라고호텔,1,1,Y,,,2,,신갈 라고호텔,경기 용인시 기흥구 신정로237번길 5-5,경기 용인시 기흥구 신갈동 536-5,4412185,4146310100,2023-06-30 12:53,3,65000,숙박비
e_e004122,남한강썬밸리호텔,1,1,Y,,,4,,주식회사 온다,서울 강남구 테헤란로 431,,3122010,1168010500,2023-06-28 00:00,1,154000,남한강 썬밸리호텔
e_e004141,파로스관광호텔,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-07 01:37,1,120000,파로스 호텔 
e_e004142,자일랜드글램핑,1,5,Y,,,3,,주식회사떠나요,서울 성동구 광나루로6길 5,서울 성동구 성수동2가 280-33,4109035,1120011500,2023-06-16 10:04,1,69000,경기 포천 자일랜드 글램핑 
e_e004146,에버덴호텔,3,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-21 00:00,3,80000,안양 에버덴 호텔 
e_e004148,반디호텔,1,2,Y,,,1,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-07-11 02:16,1,45000,숙박비
e_e004149,콘래드 서울,0,1,Y,,,2,,,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,,,,4,60000,
e_e004162,호텔아비숑,0,1,Y,,,1,,,서울 종로구 율곡로6길 19,서울 종로구 운니동 37-2,,,,1,52727,
e_e004172,스위스그랜드호텔 서울,0,1,Y,,,4,,,서울 서대문구 연희로 353,서울 서대문구 홍은동 201-1,,,,1,320166,
e_e004173,평택헤르메스호텔,0,1,N,,,2,,,경기 평택시 포승읍 도곡길 774-19,,,,,1,50000,
e_e004173,평택헤르메스호텔,1,1,Y,,,2,,평택 헤르메스 호텔,경기 평택시 포승읍 원도곡길 2,경기 평택시 포승읍 도곡리 744-19,4364565,4122025622,2023-06-28 01:29,1,0,숙박비
e_e004174,휴아일랜드펜션,0,3,Y,,,2,,,경기 가평군 가평읍 태봉두밀로 269-96,경기 가평군 가평읍 하색리 778-3,,,,4,131100,
e_e004190,유명산258오토캠핑장,1,5,Y,,,3,,유명산258오토캠핑장 강자갈존,경기 가평군 설악면 유명산길 61-12,,4448224,4182031032,2023-07-08 13:00,1,70000,숙박비
e_e004207,트라움 풀빌라글램핑&카라반,1,5,Y,,,3,,트라움 풀빌라글램핑&카라반,경기 가평군 상면 왕대벌길 50,경기 가평군 상면 임초리 92-1,4448209,4182033024,,1,225000,숙박비
e_e004219,나인트리프리미어호텔 인사동,0,1,Y,,,1,,,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,,,,1,189121,
e_e004234,폴로관광호텔,0,1,Y,,,2,,,인천 남동구 앵고개로934번길 30,,,,,1,147000,
e_e004238,호텔마리아,0,1,Y,,,3,,,경기 안성시 공도읍 하마정길 16-5,경기 안성시 공도읍 마정리 112-23,,,,1,40000,
e_e004243,이비스앰배서더호텔 인사동,0,1,Y,,,3,,,서울 종로구 삼일대로30길 31,,,,,1,151000,
e_e004247,호텔베뉴지,0,1,Y,,,2,,,서울 종로구 청계천로 117,서울 종로구 관수동 124,,,,1,67728,
e_e004254,서울드래곤시티,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-15 00:00,1,151050,HO-[핫딜]슈페리어 더블
e_e004256,오포짓스탠다드,0,2,Y,,,4,,,서울 은평구 서오릉로 17,서울 은평구 녹번동 155-40,,,,1,45000,
e_e004256,오포짓스탠다드,1,2,Y,,,4,,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-06-27 00:00,1,60000,"(마감임박)Standard(넷플릭스/유튜브,55인치 UHD TV,시몬스 킹사이즈 침대)(18시 체크인)"
e_e004268,서울북한산카라반,2,5,Y,,,2,,캠핑톡 주식회사,서울 중구 청계천로 40,서울 중구 다동 10,3100021,1114010200,2023-07-01 06:39,1,159000,숙박비
e_e004313,하람 게스트하우스,0,7,Y,,,1,,,화정동 952 별빛마을 8단지,,,,,1,51988,
e_e004324,친척집,0,10,Y,,,2,,,125-11,,,,,4,0,
e_e004334,롯데시티호텔 마포,0,1,Y,,,1,,,서울 마포구 마포대로 109,서울 마포구 공덕동 467,,,,3,90000,
e_e004341,몬드리안 서울 이태원,1,1,Y,,,2,,아고다,,,,,,1,267314,숙박비
e_e004342,포스타호텔,1,1,Y,,,1,,부천 포스타호텔,경기 부천시 석천로531번길 43,경기 부천시 삼정동 376-2,4854102,4119012300,2023-06-26 10:01,3,72000,"스탠다드A-조식포함(금연,넷플릭스.디즈니+,티빙,왓챠)"
e_e004349,나인트리 프리미어 로카우스 호텔 서울 용산,0,1,Y,,,2,,,서울 용산구 한강대로23길 25,서울 용산구 한강로3가 40-1050,,,,1,130000,
e_e004357,캐비어가족펜션,1,1,Y,,,2,,청평 캐비어 가족 펜션,경기 가평군 상면 덕현산장길 43-19,경기 가평군 상면 덕현리 산 74-12,4448050,4182033025,2023-06-27 22:21,1,93060,숙박비
e_e004369,오라카이 송도파크호텔,0,1,Y,,,2,,,인천 연수구 테크노파크로 151,인천 연수구 송도동 93-1,,,,1,154000,
e_e004373,파크뷰테라스,1,11,Y,,,1,,에어비앤비,,,,,2023-06-29 14:52,1,95890,숙박비
e_e004393,뉴엠호텔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-25 16:57,3,45000,수원(인계동) 뉴엠
e_e004396,가평프리미엄키즈풀빌라,1,3,Y,,,4,,(주)온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762,1168010500,2023-06-30 00:00,1,261000,앙팡키즈풀릴라7
e_e004415,가평베이스캠프펜션,1,3,Y,,,2,,가평베이스캠프펜션,경기 가평군 북면 가화로 2419-21,경기 가평군 북면 도대리 336-62,3000142,4182035024,2023-07-01 00:34,1,240000,숙박비
e_e004416,크리스월드,0,3,Y,,,3,,,경기 가평군 가평읍 북한강변로 360-91,경기 가평군 가평읍 금대리 49-4,,,,5,330000,
e_e004417,라이브러리스테이 지지향,0,7,Y,,,1,,,경기 파주시 회동길 145,경기 파주시 문발동 524-3,,,,1,132000,
e_e004421,마이다스호텔&리조트,2,1,Y,,,3,,마이다스 호텔&리조트,경기 가평군 청평면 북한강로 2245,,3216053,4182032527,2023-07-27 00:00,1,419000,숙박비
e_e004422,축령산자연휴양림,0,9,Y,,,8,,,경기 남양주시 수동면 축령산로 299,,,,,1,90000,
e_e004449,가평라무키즈글램핑,1,5,Y,,,5,,라무키즈글램핑,경기 가평군 북면 가화로 2372-42,경기 가평군 북면 도대리 324-9,3000142,4182035024,2023-06-13 14:20,1,134000,숙박비
e_e004455,양평팰리스펜션,0,3,Y,,,6,,,경기 양평군 용문면 퇴촌길 82-12,경기 양평군 용문면 덕촌리 248-1,,,,4,420000,
e_e004464,호텔더캐슬 1호점,1,1,Y,,,1,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-16 10:00,3,70000,잠실호텔 더 캐슬 1호점
e_e004466,호텔더디자이너스 서울역점,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-29 00:00,1,130000,호텔 더 디자이너스 서울역점
e_e004473,골든튤립에버 용인호텔,1,1,Y,,,2,,아고다,,,,,2023-07-11 00:00,1,98306,Golden Tulip Ever Yongin Hotel
e_e004506,라퓨타리조트,1,4,Y,,,4,,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-07-25 00:00,1,388990,숙박비
e_e004510,서머셋센트럴분당,1,1,Y,,,2,,아고다,,,,,2023-07-13 00:00,1,166685,Somerset Central Bundang
e_e004515,호텔야자 구리수택점,0,2,Y,,,2,,,경기 구리시 안골로63번길 5,경기 구리시 수택동 378-10,,,,1,20000,
e_e004548,한강게스트하우스,1,7,Y,,,1,,한강게스트하우스,서울 마포구 마포대로4길 120-39,서울 마포구 마포동 293-9,4139164,1144010700,2023-07-08 21:43,1,20000,
e_e004549,호텔시엘로,1,1,Y,,,4,,아고다,,,,,2023-07-10 00:00,1,172562,Hotel Cielo
e_e004551,호텔캘리포니아,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-30 01:30,1,126100,삼성 캘리포니아 외 2건
e_e004552,또바기스파글램핑,0,3,Y,,,4,,,경기 가평군 북면 멱골로 205-10,,,,,4,264000,
e_e004563,호텔시엘로,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-02 00:10,3,25000,시흥 호텔 시엘로
e_e004573,나무호텔,1,1,Y,,,2,,아고다,,,,,2023-07-03 00:00,1,191153,Namu Hotel
e_e004596,힐튼가든인 서울강남점,1,1,Y,,,2,,아고다,,,,,2023-06-27 00:00,1,194502,Hilton Garden Inn Seoul Gangnam
e_e004673,골든서울호텔,1,1,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-01 16:03,1,114200,골든서울 호텔
e_e004673,호텔아트리움 종로,1,1,Y,,,1,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-14 00:03,1,119000,호텔 아트리움 종로
e_e004675,땅에미소 오토캠핑장,1,5,Y,,,4,,땅에미소유기농영농조합,경기 연천군 청산면 거저울길 339,경기 연천군 청산면 장탄리 509-1,4445002,4180032023,2023-06-09 13:10,3,90000,
e_e004678,죠이아독채풀빌라,1,3,Y,,,2,,가평 죠이아 독채 스파 온수 풀빌라,경기 가평군 가평읍 잎너비길 17-192,경기 가평군 가평읍 읍내리 75-2,4448233,4182025021,2023-06-26 10:00,3,204000,숙박비
e_e004681,레이크호텔,0,1,Y,,,2,,,서울 송파구 석촌호수로 216,서울 송파구 석촌동 158,,,,1,110000,
e_e004687,외갓집험마을 숙소,1,11,Y,,,7,,외갓집영농조합법인,경기 양평군 청운면 신론로 344,경기 양평군 청운면 신론리 293-1,3217014,4183037027,2023-05-23 18:57,1,296000,
e_e004695,호텔자라,1,1,Y,,,2,,가평자라호텔,경기 가평군 가평읍 가화로 41-27,,3000142,4182025022,2023-08-02 00:00,1,120000,숙박비
e_e004703,노보텔앰배서더 서울동대문호텔&레지던스,0,1,Y,,,2,,,서울 중구 을지로 238,서울 중구 을지로6가 58-5,,,,1,110000,
e_e004703,메이플레이스호텔,0,1,Y,,,2,,,서울 종로구 율곡로 179,서울 종로구 원남동 25-2,,,,1,80000,
e_e004709,산수정원펜션,0,3,Y,,,6,,,경기 남양주시 수동면 철마산로 67-10,경기 남양주시 수동면 수산리 97,,,,5,216000,
e_e004716,필그림하우스,1,11,Y,,,3,,필그림하우스,경기 가평군 북면 가화로 1862,,3000142,4182035024,2023-07-11 00:00,3,70000,숙박비
e_e004722,디어스 명동,1,1,N,,,1,,자이에스앤디(주)-디어스명동,서울 중구 퇴계로 173,서울 중구 충무로3가 60-1,3101011,1114015800,2023-07-06 16:48,1,130000,
e_e004730,퀸스호텔,1,1,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-06 00:01,1,25000,평택 퀸스
e_e004730,헤르메스호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-04 00:50,1,30000,평택 헤르메스 호텔 
e_e004733,라마다호텔앤스위트 서울남대문,1,1,Y,,,4,,라마다 호텔앤스위트,서울 중구 칠패로 27,,3101010,1114016800,2023-07-04 10:15,3,267500,숙박비
e_e004773,국립유명산자연휴양림,1,5,Y,,,1,,유명산자연휴양림,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,4448224,4182031032,2023-07-04 15:27,1,14000,야영데크(237)(5인실) 06일
e_e004774,아이다호텔,1,2,Y,,,1,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-07-04 22:47,1,63000,숙박비
e_e004774,체리호텔,1,1,Y,,,1,,체리호텔,서울 송파구 오금로11길 11-15,서울 송파구 방이동 28-8,4169374,1171011100,2023-07-10 14:10,1,70000,Suite(스타일러+스파)
e_e004774,토요코인 대구동성로점,1,1,Y,,,1,,토요코인,대구 중구 동성로1길 15,,4223083,2711011900,2023-07-22 13:03,1,77900,숙박비
e_e004780,엠앤럭키호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-17 13:45,1,110000,종로 M&LUCKY HOTEL
e_e004780,호텔소울하다,1,1,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-17 13:47,1,140000,역삼 소울하다
e_e004782,스타즈호텔 독산,1,1,Y,,,1,,아고다,,,,,2023-07-12 15:00,1,76999,스타즈 호텔 독산
e_e004784,나인트리 프리미어 로카우스 호텔 서울 용산,0,1,Y,,,2,,,서울 용산구 한강대로23길 25,서울 용산구 한강로3가 40-1050,,,,1,95000,
e_e004792,콘래드 서울,0,1,Y,,,4,,,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,,,,5,905744,
e_e004799,수목원프로방스,0,5,Y,,,2,,,경기 포천시 신북면 탑신로 1066,경기 포천시 신북면 금동리 148,,,,5,70000,
e_e004800,머스트스테이모텔,0,2,Y,,,2,,,서울 양천구 중앙로 245-2,서울 양천구 신정동 1182-25,,,,5,78000,
e_e004800,호텔 동그라미,0,1,Y,,,2,,,서울 송파구 오금로11길 47-10,서울 송파구 방이동 47-4,,,,1,53000,
e_e004815,글램트리리조트,0,4,Y,,,3,,,경기 가평군 상면 돌아우길 75,경기 가평군 상면 상동리 산 36-12,,,,1,360000,
e_e004830,서울큐브 이태원,1,7,Y,,,1,,서울큐브이태원,서울 용산구 우사단로14길 8,서울 용산구 이태원동 136-5,4106222,1117013000,2023-07-27 08:04,1,0,여성 슬리핑 캡슐(조식제공)
e_e004839,구리토평가족캠핑장,0,5,Y,,,5,,,경기 구리시 왕숙천로 11-140,경기 구리시 토평동 51-6,,,,1,12500,
e_e004843,W지우리조트,0,4,Y,,,3,,,경기 가평군 가평읍 북한강변로 970-9,경기 가평군 가평읍 달전리 159-15,,,,1,750000,
e_e004857,어머니 집,0,10,Y,,,3,,,171-9 301호,,,,,3,0,
e_e004858,연희장,0,7,Y,,,2,,,서울 서대문구 연희로 87,서울 서대문구 연희동 188-88,,,,1,140000,
e_e004859,곤지암리조트,1,4,Y,,,4,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-09 16:36,1,409860,곤지암리조트
e_e004860,호텔달,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-21 10:00,3,135000,수원(북수동)호텔 달 
e_e004861,화이트벨펜션,0,3,Y,,,2,,,강원특별자치도 춘천시 남산면 강촌로 113,,,,,5,120000,
e_e004864,저스트스테이호텔 왕십리역점,0,2,Y,,,2,,,서울 성동구 왕십리로22길 12-1,서울 성동구 도선동 92,,,,1,45000,
e_e004867,어린왕자의나무별펜션,0,3,Y,,,6,,,경기 가평군 북면 멱골로 338,경기 가평군 북면 목동리 318,,,,1,1320000,
e_e004868,에어비엔비 누드콰트로,1,11,Y,,,2,,에어비앤비,,,,,2023-07-20 18:35,1,107089,숙박비
